"Symbol","Date","BuyPeak","LastClose","Buytext","buypoint"
"NSR","12/20/2012","43.4805","43.1","Justpast41.41buy pointfrom cup base.","41.41"
"NSR","12/21/2012","43.4805","42.73","Justpast41.41buy pointfrom cup base.","41.41"
"NSR","12/22/2012","43.4805","42.32","Justpast41.41buy pointfrom cup base.","41.41"
"NSR","12/23/2012","43.4805","42.32","Justpast41.41buy pointfrom cup base.","41.41"
"NSR","12/24/2012","43.4805","42.32","2%past41.41buy pointfrom cup without handle.","41.41"
"NSR","12/25/2012","43.4805","42.6","2%past41.41buy pointfrom cup without handle.","41.41"
"NSR","12/26/2012","43.4805","42.6","2%past41.41buy pointfrom cup without handle.","41.41"
"NSR","12/27/2012","43.4805","42.13","2%past41.41buy pointfrom cup without handle.","41.41"
"NSR","01/04/2013","43.4805","43.19","Backnear 41.41trigger afterbounceoff 50-dayline.","41.41"
"NSR","01/05/2013","43.4805","43.08","Backnear 41.41trigger afterbounceoff 50-dayline.","41.41"
"NSR","01/06/2013","43.4805","43.08","Backnear 41.41trigger afterbounceoff 50-dayline.","41.41"
"NSR","01/07/2013","43.4805","43.08","4%above 41.41trigger afterfinding support near50-day.","41.41"
"NSR","01/08/2013","43.4805","42.94","4%above 41.41trigger afterfinding support near50-day.","41.41"
"NSR","01/09/2013","43.4805","42.67","4%above 41.41trigger afterfinding support near50-day.","41.41"
"NSR","01/10/2013","43.4805","42.9","4%above 41.41trigger afterfinding support near50-day.","41.41"
"NSR","01/11/2013","43.4805","43.18","4%above 41.41trigger afterfinding support near50-day.","41.41"
"NSR","01/18/2013","43.4805","43.4","7%past41.41entry aftersupport near 10-weekline.","41.41"
"NSR","02/04/2013","47.8695","45.83","Rises1% from 45.59three-weeks-tightbuy point.","45.59"
"NSR","02/05/2013","47.8695","44.94","Rises1% from 45.59three-weeks-tightbuy point.","45.59"
"NSR","02/06/2013","47.8695","45","Rises1% from 45.59three-weeks-tightbuy point.","45.59"
"NSR","02/07/2013","47.8695","47.07","Rises1% from 45.59three-weeks-tightbuy point.","45.59"
"NSR","02/08/2013","47.8695","46.53","Rises1% from 45.59three-weeks-tightbuy point.","45.59"
"NSR","02/09/2013","47.8695","46.45","Rises1% from 45.59three-weeks-tightbuy point.","45.59"
"NSR","02/10/2013","47.8695","46.45","Rises1% from 45.59three-weeks-tightbuy point.","45.59"
"NSR","02/11/2013","47.8695","46.45","Stillinrangeabove 45.59three-weeks-tight buypoint.","45.59"
"NSR","02/12/2013","47.8695","46.36","Stillinrangeabove 45.59three-weeks-tight buypoint.","45.59"
"NSR","02/13/2013","47.8695","46.54","Stillinrangeabove 45.59three-weeks-tight buypoint.","45.59"
"NSR","02/14/2013","47.8695","46.6","Stillinrangeabove 45.59three-weeks-tight buypoint.","45.59"
"NSR","02/15/2013","47.8695","46.24","Stillinrangeabove 45.59three-weeks-tight buypoint.","45.59"
"NSR","02/16/2013","47.8695","46.4","Stillinrangeabove 45.59three-weeks-tight buypoint.","45.59"
"NSR","02/17/2013","47.8695","46.4","Stillinrangeabove 45.59three-weeks-tight buypoint.","45.59"
"NSR","02/18/2013","47.8695","46.4","Stillinrangeabove 45.59three-weeks-tight buypoint.","45.59"
"NSR","02/19/2013","47.8695","46.4","Stillinrangefrom 45.59three-weeks-tight buy point.","45.59"
"NSR","02/20/2013","47.8695","46.67","Stillinrangefrom 45.59three-weeks-tight buy point.","45.59"
"NSR","02/21/2013","47.8695","45.87","Stillinrangefrom 45.59three-weeks-tight buy point.","45.59"
"NSR","03/07/2013","47.8695","44.48","Tests10-weekavg; 4%below 45.59three-weeks-tightentry.","45.59"
"NSR","03/08/2013","47.8695","44.85","Tests10-weekavg; 4%below 45.59three-weeks-tightentry.","45.59"
"NSR","03/09/2013","47.8695","45.13","Tests10-weekavg; 4%below 45.59three-weeks-tightentry.","45.59"
"NSR","03/10/2013","47.8695","45.13","Tests10-weekavg; 4%below 45.59three-weeks-tightentry.","45.59"
"NSR","03/11/2013","47.87265","45.13","Supportat10-week; 1% below45.593-weeks-tightentry.","45.593"
"NSR","03/12/2013","47.87265","45.21","Supportat10-week; 1% below45.593-weeks-tightentry.","45.593"
"NSR","03/13/2013","47.87265","44.89","Supportat10-week; 1% below45.593-weeks-tightentry.","45.593"
"NSR","03/14/2013","47.87265","45.25","Supportat10-week; 1% below45.593-weeks-tightentry.","45.593"
"NSR","03/15/2013","47.87265","46.58","Supportat10-week; 1% below45.593-weeks-tightentry.","45.593"
"NSR","03/16/2013","47.87265","45.09","Supportat10-week; 1% below45.593-weeks-tightentry.","45.593"
"NSR","03/17/2013","47.87265","45.09","Supportat10-week; 1% below45.593-weeks-tightentry.","45.593"
"NSR","03/18/2013","47.87265","45.09","Justabove10-week line, butbelow 45.593-wks-tightentry.","45.593"
"NSR","03/19/2013","47.87265","44.98","Justabove10-week line, butbelow 45.593-wks-tightentry.","45.593"
"NSR","03/20/2013","47.87265","44.74","Justabove10-week line, butbelow 45.593-wks-tightentry.","45.593"
"NSR","03/21/2013","47.87265","45.4","Justabove10-week line, butbelow 45.593-wks-tightentry.","45.593"
"NSR","03/22/2013","47.87265","45.1","Justabove10-week line, butbelow 45.593-wks-tightentry.","45.593"
"NSR","03/23/2013","47.87265","44.96","Justabove10-week line, butbelow 45.593-wks-tightentry.","45.593"
"NSR","03/24/2013","47.87265","44.96","Justabove10-week line, butbelow 45.593-wks-tightentry.","45.593"
"NSR","03/25/2013","49.1715","44.96","Flatbaseforms with 46.83buypoint; support at10-weekavg.","46.83"
"NSR","03/26/2013","49.1715","45","Flatbaseforms with 46.83buypoint; support at10-weekavg.","46.83"
"NSR","03/27/2013","49.1715","46.07","Flatbaseforms with 46.83buypoint; support at10-weekavg.","46.83"
"NSR","03/28/2013","49.1715","46.31","Flatbaseforms with 46.83buypoint; support at10-weekavg.","46.83"
"NSR","03/29/2013","49.1715","46.53","Flatbaseforms with 46.83buypoint; support at10-weekavg.","46.83"
"NSR","03/30/2013","49.1715","46.53","Flatbaseforms with 46.83buypoint; support at10-weekavg.","46.83"
"NSR","03/31/2013","49.1715","46.53","Flatbaseforms with 46.83buypoint; support at10-weekavg.","46.83"
"NSR","04/01/2013","49.1715","46.53","Flatbaseforms;potential46.83 earlyentry.","46.83"
"NSR","04/02/2013","49.1715","45.03","Flatbaseforms;potential46.83 earlyentry.","46.83"
"NSR","04/03/2013","49.1715","44.45","Flatbaseforms;potential46.83 earlyentry.","46.83"
"NSR","04/04/2013","49.1715","43.48","Flatbaseforms;potential46.83 earlyentry.","46.83"
"NSR","06/17/2013","49.2345","48.85","Rallies4%past46.89 double-bottomentry.","46.89"
"NSR","06/20/2013","49.2345","49.01","Rallies4%past46.89 double-bottomentry.","46.89"
"NSR","06/21/2013","49.2345","47.5","Rallies4%past46.89 double-bottomentry.","46.89"
"NTAP","06/05/2010","38.4195","37.91","3% over 36.59 buy pt; gapped up over 10-wk on EPS rpt.","36.59"
"NTAP","06/06/2010","38.4195","37.91","3% over 36.59 buy pt; gapped up over 10-wk on EPS rpt.","36.59"
"NTAP","08/02/2010","44.0685","42.31","Just above 41.97 buy pt after rebound light-vol dip to 10-wk.","41.97"
"NTAP","08/03/2010","44.0685","44.04","Just above 41.97 buy pt after rebound light-vol dip to 10-wk.","41.97"
"NTAP","08/04/2010","44.0685","43.87","Just above 41.97 buy pt after rebound light-vol dip to 10-wk.","41.97"
"NTAP","08/06/2010","44.0685","43.72","Just above 41.97 buy pt after rebound light-vol dip to 10-wk.","41.97"
"NTAP","08/07/2010","44.0685","43.11","Just above 41.97 buy pt after rebound light-vol dip to 10-wk.","41.97"
"NTAP","08/08/2010","44.0685","43.11","Just above 41.97 buy pt after rebound light-vol dip to 10-wk.","41.97"
"NTAP","09/07/2010","47.2395","44.05","2nd test of 10-wk since 5/27 breakout; new 44.99 buy pt.","44.99"
"NTAP","09/08/2010","47.2395","44.77","2nd test of 10-wk since 5/27 breakout; new 44.99 buy pt.","44.99"
"NTAP","09/09/2010","47.2395","46.43","2nd test of 10-wk since 5/27 breakout; new 44.99 buy pt.","44.99"
"NTAP","09/10/2010","47.2395","46.33","2nd test of 10-wk since 5/27 breakout; new 44.99 buy pt.","44.99"
"NTAP","09/11/2010","47.2395","46.33","2nd test of 10-wk since 5/27 breakout; new 44.99 buy pt.","44.99"
"NTAP","09/12/2010","47.2395","46.33","2nd test of 10-wk since 5/27 breakout; new 44.99 buy pt.","44.99"
"NTAP","01/03/2011","59.4825","54.98","Works on cup-with-handle base; 56.65 buy point.","56.65"
"NTAP","01/04/2011","59.4825","57.4","Works on cup-with-handle base; 56.65 buy point.","56.65"
"NTAP","01/05/2011","59.4825","57.45","Works on cup-with-handle base; 56.65 buy point.","56.65"
"NTAP","01/06/2011","59.4825","57.87","Works on cup-with-handle base; 56.65 buy point.","56.65"
"NTAP","01/07/2011","59.4825","57.48","Works on cup-with-handle base; 56.65 buy point.","56.65"
"NTAP","01/08/2011","59.4825","57.18","Works on cup-with-handle base; 56.65 buy point.","56.65"
"NTAP","01/09/2011","59.4825","57.18","Works on cup-with-handle base; 56.65 buy point.","56.65"
"NTAP","01/10/2011","59.4825","57.18","Just past 56.65 buy point in short cup w/handle base.","56.65"
"NTAP","01/11/2011","59.4825","58.21","Just past 56.65 buy point in short cup w/handle base.","56.65"
"NTAP","01/12/2011","59.4825","58.28","Just past 56.65 buy point in short cup w/handle base.","56.65"
"NTAP","01/13/2011","59.4825","58.92","Just past 56.65 buy point in short cup w/handle base.","56.65"
"NTAP","01/14/2011","59.4825","58.62","Just past 56.65 buy point in short cup w/handle base.","56.65"
"NTAP","01/19/2011","59.4825","58.98","5% past 56.65 buy point in later-stage pattern.","56.65"
"NTAP","01/20/2011","59.4825","57.63","5% past 56.65 buy point in later-stage pattern.","56.65"
"NTAP","01/21/2011","59.4825","56.21","5% past 56.65 buy point in later-stage pattern.","56.65"
"NTAP","01/31/2011","59.4825","54.03","Breakout unwinds. Now below 56.65 buy pt. and 10-week line.","56.65"
"NTAP","02/03/2011","59.4825","57.11","Breakout unwinds. Now below 56.65 buy pt. and 10-week line.","56.65"
"NTAP","02/04/2011","59.4825","57.01","Breakout unwinds. Now below 56.65 buy pt. and 10-week line.","56.65"
"NTAP","02/05/2011","59.4825","57.92","Breakout unwinds. Now below 56.65 buy pt. and 10-week line.","56.65"
"NTAP","02/06/2011","59.4825","57.92","Breakout unwinds. Now below 56.65 buy pt. and 10-week line.","56.65"
"NTAP","02/07/2011","59.4825","57.92","Only 2% past 56.65 buy point a month after breakout.","56.65"
"NTAP","02/08/2011","59.4825","58.63","Only 2% past 56.65 buy point a month after breakout.","56.65"
"NTAP","02/09/2011","59.4825","59.22","Only 2% past 56.65 buy point a month after breakout.","56.65"
"NTAP","02/16/2011","59.4825","58.46","7%past56.65cup-with-handle buypoint.","56.65"
"NTAP","02/17/2011","59.4825","58.54","7%past56.65cup-with-handle buypoint.","56.65"
"NTAP","02/18/2011","59.4825","54.77","7%past56.65cup-with-handle buypoint.","56.65"
"NTAP","02/19/2011","59.4825","53.05","7%past56.65cup-with-handle buypoint.","56.65"
"NTAP","02/20/2011","59.4825","53.05","7%past56.65cup-with-handle buypoint.","56.65"
"NTAP","02/21/2011","59.4825","53.05","7%past56.65cup-with-handle buypoint.","56.65"
"NTES","12/29/2008","24.780","20.74","Forming possible double-bottom base with buy point at 23.60.","23.6"
"NTES","12/30/2008","24.780","21.51","Forming possible double-bottom base with buy point at 23.60.","23.6"
"NTES","12/31/2008","24.780","22.05","Forming possible double-bottom base with buy point at 23.60.","23.6"
"NTES","01/01/2009","24.780","22.14","Forming possible double-bottom base with buy point at 23.60.","23.6"
"NTES","01/02/2009","24.780","22.14","Forming possible double-bottom base with buy point at 23.60.","23.6"
"NTES","01/03/2009","24.780","22.74","Forming possible double-bottom base with buy point at 23.60.","23.6"
"NTES","01/04/2009","24.780","22.74","Forming possible double-bottom base with buy point at 23.60.","23.6"
"NTES","01/05/2009","24.780","22.74","Forming possible double bottom with buy point at 23.60.","23.6"
"NTES","01/06/2009","24.780","20.68","Forming possible double bottom with buy point at 23.60.","23.6"
"NTES","01/07/2009","24.780","20.03","Forming possible double bottom with buy point at 23.60.","23.6"
"NTES","01/08/2009","24.780","18.82","Forming possible double bottom with buy point at 23.60.","23.6"
"NTES","03/23/2009","24.1710","22.3","Clears left side buy point of 23.02, then recants.","23.02"
"NTES","03/24/2009","24.1710","24.07","Clears left side buy point of 23.02, then recants.","23.02"
"NTES","06/23/2009","34.3875","33.79","8% past 32.75 buy pt after first pullback since breakout.","32.75"
"NTES","06/24/2009","34.3875","34","8% past 32.75 buy pt after first pullback since breakout.","32.75"
"NTES","07/06/2009","40.7820","33.52","In 4th week of base with potential 38.84 buy point.","38.84"
"NTES","07/07/2009","40.7820","33.91","In 4th week of base with potential 38.84 buy point.","38.84"
"NTES","07/08/2009","40.7820","34.04","In 4th week of base with potential 38.84 buy point.","38.84"
"NTES","07/09/2009","40.7820","32.61","In 4th week of base with potential 38.84 buy point.","38.84"
"NTES","07/10/2009","40.7820","34.25","In 4th week of base with potential 38.84 buy point.","38.84"
"NTES","07/11/2009","40.7820","34.18","In 4th week of base with potential 38.84 buy point.","38.84"
"NTES","07/12/2009","40.7820","34.18","In 4th week of base with potential 38.84 buy point.","38.84"
"NTES","08/18/2009","40.7820","40.21","7% past 38.84 buy point; gapped down sharply in heavy trade.","38.84"
"NTES","09/28/2009","47.8170","44.37","Reverses from record high and slips under 45.54 buy point.","45.54"
"NTES","09/29/2009","47.8170","44.09","Reverses from record high and slips under 45.54 buy point.","45.54"
"NTES","09/30/2009","47.8170","45.39","Reverses from record high and slips under 45.54 buy point.","45.54"
"NTES","10/01/2009","47.8170","45.67","Reverses from record high and slips under 45.54 buy point.","45.54"
"NTES","10/02/2009","47.8170","44.73","Reverses from record high and slips under 45.54 buy point.","45.54"
"NTES","04/26/2011","51.240","49.98","6%past48.80buy ptafter breakout from longcup w/handle.","48.8"
"NTES","04/27/2011","51.240","49.7449","6%past48.80buy ptafter breakout from longcup w/handle.","48.8"
"NTES","04/28/2011","51.240","49.43","6%past48.80buy ptafter breakout from longcup w/handle.","48.8"
"NTES","04/29/2011","51.240","49.55","6%past48.80buy ptafter breakout from longcup w/handle.","48.8"
"NTES","04/30/2011","51.240","49.25","6%past48.80buy ptafter breakout from longcup w/handle.","48.8"
"NTES","05/01/2011","51.240","49.25","6%past48.80buy ptafter breakout from longcup w/handle.","48.8"
"NTES","07/25/2011","52.6260","49.38","Formsnew 5-day handle,passes midpointtest;50.12buy pt.","50.12"
"NTES","07/26/2011","52.6260","49.84","Formsnew 5-day handle,passes midpointtest;50.12buy pt.","50.12"
"NTES","09/12/2011","53.7705","47.86","Maybe forminghandlew/ 51.21buy ptinvolatile cup base.","51.21"
"NTES","09/13/2011","53.7705","47.32","Maybe forminghandlew/ 51.21buy ptinvolatile cup base.","51.21"
"NTES","09/14/2011","53.7705","46.84","Maybe forminghandlew/ 51.21buy ptinvolatile cup base.","51.21"
"NTES","09/15/2011","53.7705","47.74","Maybe forminghandlew/ 51.21buy ptinvolatile cup base.","51.21"
"NTES","09/16/2011","53.7705","45.54","Maybe forminghandlew/ 51.21buy ptinvolatile cup base.","51.21"
"NTES","09/17/2011","53.7705","44.85","Maybe forminghandlew/ 51.21buy ptinvolatile cup base.","51.21"
"NTES","09/18/2011","53.7705","44.85","Maybe forminghandlew/ 51.21buy ptinvolatile cup base.","51.21"
"NTES","12/22/2011","53.6445","44.51","Handlehas becomeasix-week cup base with51.09buy point.","51.09"
"NTES","12/23/2011","53.6445","44.97","Handlehas becomeasix-week cup base with51.09buy point.","51.09"
"NTES","12/24/2011","53.6445","45.15","Handlehas becomeasix-week cup base with51.09buy point.","51.09"
"NTES","12/25/2011","53.6445","45.15","Handlehas becomeasix-week cup base with51.09buy point.","51.09"
"NTES","12/26/2011","53.6445","45.15","Handlehas becomeasix-week cup base with51.09buy point.","51.09"
"NTES","01/03/2012","50.8410","44.87","Rarity:Cup-w-handlewithin cup-w-handle; buypoint@ 48.42.","48.42"
"NTES","01/04/2012","50.8410","45.13","Rarity:Cup-w-handlewithin cup-w-handle; buypoint@ 48.42.","48.42"
"NTES","01/05/2012","50.8410","45.19","Rarity:Cup-w-handlewithin cup-w-handle; buypoint@ 48.42.","48.42"
"NTES","01/06/2012","50.8410","45.31","Rarity:Cup-w-handlewithin cup-w-handle; buypoint@ 48.42.","48.42"
"NTES","01/07/2012","50.8410","44.28","Rarity:Cup-w-handlewithin cup-w-handle; buypoint@ 48.42.","48.42"
"NTES","01/08/2012","50.8410","44.28","Rarity:Cup-w-handlewithin cup-w-handle; buypoint@ 48.42.","48.42"
"NTES","01/09/2012","50.8410","44.28","Rarity:Cup-w-handlewithin cup-w-handle; buypointof 48.42.","48.42"
"NTES","01/10/2012","50.8410","42.06","Rarity:Cup-w-handlewithin cup-w-handle; buypointof 48.42.","48.42"
"NTES","01/11/2012","50.8410","43.23","Rarity:Cup-w-handlewithin cup-w-handle; buypointof 48.42.","48.42"
"NTES","01/12/2012","50.8410","44.52","Rarity:Cup-w-handlewithin cup-w-handle; buypointof 48.42.","48.42"
"NTES","01/13/2012","50.8410","44.62","Rarity:Cup-w-handlewithin cup-w-handle; buypointof 48.42.","48.42"
"NTES","01/14/2012","50.8410","44.85","Rarity:Cup-w-handlewithin cup-w-handle; buypointof 48.42.","48.42"
"NTES","01/15/2012","50.8410","44.85","Rarity:Cup-w-handlewithin cup-w-handle; buypointof 48.42.","48.42"
"NTES","01/16/2012","50.8410","44.85","Rarity:Cup-w-handlewithin cup-w-handle; buypointof 48.42.","48.42"
"NTES","01/23/2012","50.8410","48.21","Incup with handlewithinlargerpattern. Buy pointat 48.42.","48.42"
"NTES","01/24/2012","50.8410","48.48","Incup with handlewithinlargerpattern. Buy pointat 48.42.","48.42"
"NTES","01/25/2012","50.8410","48.56","Incup with handlewithinlargerpattern. Buy pointat 48.42.","48.42"
"NTES","01/26/2012","50.8410","48.96","Incup with handlewithinlargerpattern. Buy pointat 48.42.","48.42"
"NTES","01/27/2012","50.8410","48.23","Incup with handlewithinlargerpattern. Buy pointat 48.42.","48.42"
"NTES","01/28/2012","50.8410","49.3","Incup with handlewithinlargerpattern. Buy pointat 48.42.","48.42"
"NTES","01/29/2012","50.8410","49.3","Incup with handlewithinlargerpattern. Buy pointat 48.42.","48.42"
"NTES","01/30/2012","50.8410","49.3","2%past48.42entry from cup with handleincup withhandle.","48.42"
"NTES","01/31/2012","50.8410","47.75","2%past48.42entry from cup with handleincup withhandle.","48.42"
"NTES","02/01/2012","50.8410","47.81","2%past48.42entry from cup with handleincup withhandle.","48.42"
"NTES","02/02/2012","50.8410","49.29","2%past48.42entry from cup with handleincup withhandle.","48.42"
"NTES","02/03/2012","50.8410","49.92","2%past48.42entry from cup with handleincup withhandle.","48.42"
"NTES","02/04/2012","50.8410","50.23","2%past48.42entry from cup with handleincup withhandle.","48.42"
"NTES","02/05/2012","50.8410","50.23","2%past48.42entry from cup with handleincup withhandle.","48.42"
"NTES","09/30/2013","81.4590","71.7","Finishesa5-week flatbase, 77.58entry.","77.58"
"NTES","10/01/2013","81.4590","72.61","Finishesa5-week flatbase, 77.58entry.","77.58"
"NTES","10/02/2013","81.4590","72.51","Finishesa5-week flatbase, 77.58entry.","77.58"
"NTES","10/03/2013","81.4590","72.49","Finishesa5-week flatbase, 77.58entry.","77.58"
"NTES","10/04/2013","81.4590","72.53","Finishesa5-week flatbase, 77.58entry.","77.58"
"NTES","10/18/2013","81.4590","69.75","Fightstoregain 10-weekavg; new base,77.58entry.","77.58"
"NTES","10/19/2013","81.4590","70.29","Fightstoregain 10-weekavg; new base,77.58entry.","77.58"
"NTES","10/20/2013","81.4590","70.29","Fightstoregain 10-weekavg; new base,77.58entry.","77.58"
"NTES","10/21/2013","81.4590","70.29","Fightstoregain 10-weekavg; new base,77.58entry.","77.58"
"NTES","10/22/2013","81.4590","71.35","Fightstoregain 10-weekavg; new base,77.58entry.","77.58"
"NTES","10/23/2013","81.4590","72.83","Fightstoregain 10-weekavg; new base,77.58entry.","77.58"
"NTES","10/24/2013","81.4590","70.87","Fightstoregain 10-weekavg; new base,77.58entry.","77.58"
"NTES","10/25/2013","81.4590","71.93","Fightstoregain 10-weekavg; new base,77.58entry.","77.58"
"NTES","10/26/2013","81.4590","72.82","Fightstoregain 10-weekavg; new base,77.58entry.","77.58"
"NTES","10/27/2013","81.4590","72.82","Fightstoregain 10-weekavg; new base,77.58entry.","77.58"
"NTES","10/28/2013","81.4590","72.82","Formingaflat basewith potential77.58entry.","77.58"
"NTES","10/29/2013","81.4590","65.39","Formingaflat basewith potential77.58entry.","77.58"
"NTES","10/30/2013","81.4590","68.87","Formingaflat basewith potential77.58entry.","77.58"
"NTES","10/31/2013","81.4590","66.7","Formingaflat basewith potential77.58entry.","77.58"
"NTES","11/01/2013","81.4590","67.54","Formingaflat basewith potential77.58entry.","77.58"
"NTES","11/02/2013","81.4590","67.1","Formingaflat basewith potential77.58entry.","77.58"
"NTES","11/03/2013","81.4590","67.1","Formingaflat basewith potential77.58entry.","77.58"
"NTES","12/09/2013","78.6555","70.7","Formingdoublebottom withpotentialbuy pointat 74.91.","74.91"
"NTES","12/10/2013","78.6555","71.19","Formingdoublebottom withpotentialbuy pointat 74.91.","74.91"
"NTES","12/11/2013","78.6555","72.65","Formingdoublebottom withpotentialbuy pointat 74.91.","74.91"
"NTES","12/12/2013","78.6555","69.76","Formingdoublebottom withpotentialbuy pointat 74.91.","74.91"
"NTES","12/20/2013","78.6555","73.09","Formingdoublebottom withpotentialbuy pointat 74.91.","74.91"
"NTES","12/21/2013","78.6555","74.5","Formingdoublebottom withpotentialbuy pointat 74.91.","74.91"
"NTES","12/22/2013","78.6555","74.5","Formingdoublebottom withpotentialbuy pointat 74.91.","74.91"
"NTES","12/23/2013","78.6555","74.5","Flirtswith74.91buy pointof a double-bottombase.","74.91"
"NTES","12/24/2013","78.6555","75.52","Flirtswith74.91buy pointof a double-bottombase.","74.91"
"NTES","12/25/2013","78.6555","75.76","Flirtswith74.91buy pointof a double-bottombase.","74.91"
"NTES","12/26/2013","78.6555","75.76","Flirtswith74.91buy pointof a double-bottombase.","74.91"
"NTES","12/27/2013","78.6555","76.18","Flirtswith74.91buy pointof a double-bottombase.","74.91"
"NTES","12/28/2013","78.6555","78.52","Flirtswith74.91buy pointof a double-bottombase.","74.91"
"NTES","12/29/2013","78.6555","78.52","Flirtswith74.91buy pointof a double-bottombase.","74.91"
"NTES","12/30/2013","78.6555","78.52","Upnearly 5% from 74.91buypoint of double-bottombase.","74.91"
"NTES","12/31/2013","78.6555","78.27","Upnearly 5% from 74.91buypoint of double-bottombase.","74.91"
"NTES","01/01/2014","78.6555","78.64","Upnearly 5% from 74.91buypoint of double-bottombase.","74.91"
"NTES","01/02/2014","78.6555","78.64","Upnearly 5% from 74.91buypoint of double-bottombase.","74.91"
"NTES","01/03/2014","78.6555","78.24","Upnearly 5% from 74.91buypoint of double-bottombase.","74.91"
"NTES","01/04/2014","78.6555","78.21","Upnearly 5% from 74.91buypoint of double-bottombase.","74.91"
"NTES","01/05/2014","78.6555","78.21","Upnearly 5% from 74.91buypoint of double-bottombase.","74.91"
"NTES","01/06/2014","78.6555","78.21","Up4% from 74.91buy pointof double-bottombase.","74.91"
"NTES","01/07/2014","78.6555","78.04","Up4% from 74.91buy pointof double-bottombase.","74.91"
"NTES","01/14/2014","78.6555","78.39","9%past74.91double-bottom buypoint afterpullback.","74.91"
"NTES","01/24/2014","78.6555","77.87","Extended6% past74.91double-bottom entry.","74.91"
"NTES","01/25/2014","78.6555","74.47","Extended6% past74.91double-bottom entry.","74.91"
"NTES","01/26/2014","78.6555","74.47","Extended6% past74.91double-bottom entry.","74.91"
"NTES","01/27/2014","78.6555","74.47","13%gainfrom 74.91double-bottomentry nowgone.","74.91"
"NTES","02/13/2014","78.6555","71.56","Roundtrips13%gainafterbreakoutover74.91;sellsignal.","74.91"
"NTES","02/14/2014","78.6555","72.39","Roundtrips13%gainafterbreakoutover74.91;sellsignal.","74.91"
"NTES","02/15/2014","78.6555","73.27","Roundtrips13%gainafterbreakoutover74.91;sellsignal.","74.91"
"NTES","02/16/2014","78.6555","73.27","Roundtrips13%gainafterbreakoutover74.91;sellsignal.","74.91"
"NTES","02/17/2014","78.6555","73.27","Roundtrips13%gainafterbreakoutover74.91;sellsignal.","74.91"
"NTY","12/28/2009","46.0005","44.22","Ekes above 43.81 buy pt after weak dip to the 10-wk avg.","43.81"
"NTY","12/29/2009","46.0005","44","Ekes above 43.81 buy pt after weak dip to the 10-wk avg.","43.81"
"NTY","12/30/2009","46.0005","43.88","Ekes above 43.81 buy pt after weak dip to the 10-wk avg.","43.81"
"NTY","12/31/2009","46.0005","43.53","Ekes above 43.81 buy pt after weak dip to the 10-wk avg.","43.81"
"NTY","01/01/2010","46.0005","43.5","Ekes above 43.81 buy pt after weak dip to the 10-wk avg.","43.81"
"NTY","01/02/2010","46.0005","43.5","Ekes above 43.81 buy pt after weak dip to the 10-wk avg.","43.81"
"NTY","01/03/2010","46.0005","43.5","Ekes above 43.81 buy pt after weak dip to the 10-wk avg.","43.81"
"NTY","03/29/2010","48.4680","48.27","5% past 46.16 buy pt after breakout from cup w/handle base.","46.16"
"NTY","03/31/2010","48.4680","48.28","5% past 46.16 buy pt after breakout from cup w/handle base.","46.16"
"NTY","04/01/2010","48.4680","47.99","5% past 46.16 buy pt after breakout from cup w/handle base.","46.16"
"NTY","04/19/2010","52.8885","48.97","Just below 50.37 buy pt after slight pullback to 10-wk avg.","50.37"
"NTY","04/20/2010","52.8885","47.39","Just below 50.37 buy pt after slight pullback to 10-wk avg.","50.37"
"NTY","04/21/2010","52.8885","47.1","Just below 50.37 buy pt after slight pullback to 10-wk avg.","50.37"
"NTY","04/22/2010","52.8885","47.31","Just below 50.37 buy pt after slight pullback to 10-wk avg.","50.37"
"NTY","04/23/2010","52.8885","47.58","Just below 50.37 buy pt after slight pullback to 10-wk avg.","50.37"
"NTY","04/24/2010","52.8885","47.3","Just below 50.37 buy pt after slight pullback to 10-wk avg.","50.37"
"NTY","04/25/2010","52.8885","47.3","Just below 50.37 buy pt after slight pullback to 10-wk avg.","50.37"
"NUAN","01/03/2012","28.4235","25.15","Buildingbase-on-basepattern w/ possible27.07buy pt.","27.07"
"NUAN","01/04/2012","28.4235","25.25","Buildingbase-on-basepattern w/ possible27.07buy pt.","27.07"
"NUAN","01/05/2012","28.4235","25.975","Buildingbase-on-basepattern w/ possible27.07buy pt.","27.07"
"NUAN","01/06/2012","28.4235","26.745","Buildingbase-on-basepattern w/ possible27.07buy pt.","27.07"
"NUAN","01/07/2012","28.4235","26.58","Buildingbase-on-basepattern w/ possible27.07buy pt.","27.07"
"NUAN","01/08/2012","28.4235","26.58","Buildingbase-on-basepattern w/ possible27.07buy pt.","27.07"
"NUAN","01/09/2012","27.2160","26.58","About3% past25.92buy pointinnine-week cup with handle.","25.92"
"NUAN","02/11/2012","27.2160","26.491","14%past25.92buy pointincup-with-handlebase.","25.92"
"NUAN","02/12/2012","27.2160","26.491","14%past25.92buy pointincup-with-handlebase.","25.92"
"NUS","03/16/2010","29.085","29.06","7% above 27.70 buy point after March 1 breakout.","27.7"
"NUS","03/17/2010","29.085","28.81","7% above 27.70 buy point after March 1 breakout.","27.7"
"NUS","03/19/2010","29.085","29.05","7% above 27.70 buy point after March 1 breakout.","27.7"
"NUS","03/20/2010","29.085","28.01","7% above 27.70 buy point after March 1 breakout.","27.7"
"NUS","03/21/2010","29.085","28.01","7% above 27.70 buy point after March 1 breakout.","27.7"
